nm,n,k,wl
1043.246338,4.449664,0.201495,1.043246338
1046.623779,4.445814,0.197666,1.046623779
1050.001953,4.441973,0.193891,1.050001953
1053.380859,4.438139,0.190171,1.053380859
1056.760498,4.434315,0.186505,1.056760498
1060.140625,4.430499,0.182893,1.060140625
1063.521484,4.426693,0.179336,1.063521484
1066.903076,4.422896,0.175832,1.066903076
1070.2854,4.41911,0.172382,1.0702854
1073.668213,4.415333,0.168986,1.073668213
1077.051758,4.411568,0.165643,1.077051758
1080.436035,4.407813,0.162353,1.080436035
1083.820923,4.404069,0.159116,1.083820923
1087.206543,4.400337,0.155932,1.087206543
1090.592773,4.396616,0.1528,1.090592773
1093.979736,4.392907,0.149721,1.093979736
1097.36731,4.389211,0.146694,1.09736731
1100.755615,4.385528,0.143718,1.100755615
1104.144531,4.381859,0.140793,1.104144531
1107.53418,4.378206,0.137919,1.10753418
1110.924438,4.374568,0.135094,1.110924438
1114.31543,4.370947,0.132319,1.11431543
1117.707031,4.367343,0.129593,1.117707031
1121.099365,4.363757,0.126915,1.121099365
1124.49231,4.360189,0.124286,1.12449231
1127.885986,4.356641,0.121704,1.127885986
1131.280273,4.353113,0.119169,1.131280273
1134.675293,4.349606,0.11668,1.134675293
1138.070923,4.346119,0.114238,1.138070923
1141.467285,4.342654,0.111842,1.141467285
1144.864258,4.339211,0.109491,1.144864258
1148.261963,4.335791,0.107185,1.148261963
1151.660278,4.332394,0.104924,1.151660278
1155.059326,4.329021,0.102706,1.155059326
1158.458984,4.325672,0.100532,1.158458984
1161.859253,4.322347,0.098402,1.161859253
1165.260376,4.319047,0.096314,1.165260376
1168.661987,4.315773,0.094269,1.168661987
1172.064453,4.312525,0.092266,1.172064453
1175.467529,4.309302,0.090304,1.175467529
1178.871216,4.306107,0.088384,1.178871216
1182.275635,4.302938,0.086504,1.182275635
1185.680664,4.299796,0.084665,1.185680664
1189.086304,4.296681,0.082866,1.189086304
1192.492798,4.293595,0.081107,1.192492798
1195.89978,4.290536,0.079387,1.19589978
1199.307617,4.287506,0.077706,1.199307617
1202.716064,4.284504,0.076063,1.202716064
1206.125122,4.281529,0.074458,1.206125122
1209.534912,4.278582,0.072889,1.209534912
1212.945313,4.275661,0.071355,1.212945313
1216.356445,4.272767,0.069855,1.216356445
1219.768188,4.269897,0.068388,1.219768188
1223.180664,4.267053,0.066954,1.223180664
1226.59375,4.264234,0.065552,1.22659375
1230.007568,4.261439,0.06418,1.230007568
1233.421997,4.258667,0.062838,1.233421997
1236.837158,4.255919,0.061525,1.236837158
1240.25293,4.253194,0.06024,1.24025293
1243.669434,4.250492,0.058982,1.243669434
1247.086548,4.247811,0.057751,1.247086548
1250.504395,4.245152,0.056546,1.250504395
1253.922852,4.242515,0.055366,1.253922852
1257.342041,4.239899,0.05421,1.257342041
1260.761841,4.237303,0.053077,1.260761841
1264.182373,4.234727,0.051968,1.264182373
1267.603516,4.232172,0.050881,1.267603516
1271.025391,4.229635,0.049815,1.271025391
1274.447998,4.227118,0.048771,1.274447998
1277.871094,4.22462,0.047746,1.277871094
1281.294922,4.22214,0.046741,1.281294922
1284.719482,4.219679,0.045755,1.284719482
1288.144775,4.217235,0.044788,1.288144775
1291.570557,4.214809,0.043838,1.291570557
1294.997192,4.212401,0.042906,1.294997192
1298.424316,4.210009,0.04199,1.298424316
1301.852295,4.207634,0.04109,1.301852295
1305.280762,4.205276,0.040206,1.305280762
1308.710083,4.202933,0.039337,1.308710083
1312.139893,4.200607,0.038483,1.312139893
1315.570557,4.198296,0.037643,1.315570557
1319.001709,4.196,0.036816,1.319001709
1322.433716,4.19372,0.036002,1.322433716
1325.866333,4.191454,0.035201,1.325866333
1329.299561,4.189203,0.034412,1.329299561
1332.733521,4.186967,0.033636,1.332733521
1336.168091,4.184746,0.032871,1.336168091
