nm,n,k,wl
1077.051758,2.302338,0.090266,1.077051758
1080.436035,2.302351,0.090129,1.080436035
1083.820923,2.302365,0.089994,1.083820923
1087.206543,2.302378,0.08986,1.087206543
1090.592773,2.302392,0.089727,1.090592773
1093.979736,2.302406,0.089595,1.093979736
1097.36731,2.30242,0.089464,1.09736731
1100.755615,2.302434,0.089334,1.100755615
1104.144531,2.302448,0.089205,1.104144531
1107.53418,2.302462,0.089076,1.10753418
1110.924438,2.302476,0.088949,1.110924438
1114.31543,2.30249,0.088823,1.11431543
1117.707031,2.302505,0.088697,1.117707031
1121.099365,2.302519,0.088573,1.121099365
1124.49231,2.302534,0.088449,1.12449231
1127.885986,2.302548,0.088327,1.127885986
1131.280273,2.302563,0.088205,1.131280273
1134.675293,2.302578,0.088084,1.134675293
1138.070923,2.302593,0.087964,1.138070923
1141.467285,2.302607,0.087844,1.141467285
1144.864258,2.302622,0.087726,1.144864258
1148.261963,2.302637,0.087608,1.148261963
1151.660278,2.302652,0.087492,1.151660278
1155.059326,2.302667,0.087376,1.155059326
1158.458984,2.302682,0.087261,1.158458984
1161.859253,2.302697,0.087146,1.161859253
1165.260376,2.302712,0.087033,1.165260376
1168.661987,2.302727,0.08692,1.168661987
1172.064453,2.302742,0.086808,1.172064453
1175.467529,2.302757,0.086697,1.175467529
1178.871216,2.302772,0.086586,1.178871216
1182.275635,2.302787,0.086477,1.182275635
1185.680664,2.302802,0.086368,1.185680664
1189.086304,2.302817,0.086259,1.189086304
1192.492798,2.302832,0.086152,1.192492798
1195.89978,2.302848,0.086045,1.19589978
1199.307617,2.302863,0.085939,1.199307617
1202.716064,2.302878,0.085834,1.202716064
1206.125122,2.302893,0.085729,1.206125122
1209.534912,2.302908,0.085625,1.209534912
1212.945313,2.302923,0.085522,1.212945313
1216.356445,2.302938,0.08542,1.216356445
1219.768188,2.302954,0.085318,1.219768188
1223.180664,2.302969,0.085217,1.223180664
1226.59375,2.302984,0.085116,1.22659375
1230.007568,2.302999,0.085016,1.230007568
1233.421997,2.303014,0.084917,1.233421997
1236.837158,2.303029,0.084818,1.236837158
