nm,n,k,wl
778.892212,2.782413,0.159004,0.778892212
780.476929,2.781448,0.158338,0.780476929
782.061646,2.78049,0.15768,0.782061646
783.646179,2.779537,0.157031,0.783646179
785.230713,2.77859,0.15639,0.785230713
786.815186,2.777649,0.155759,0.786815186
788.399597,2.776714,0.155135,0.788399597
789.983948,2.775784,0.15452,0.789983948
791.568237,2.774861,0.153913,0.791568237
793.152405,2.773944,0.153315,0.793152405
794.736511,2.773032,0.152725,0.794736511
796.320618,2.772126,0.152142,0.796320618
797.904663,2.771226,0.151568,0.797904663
799.488586,2.770333,0.151002,0.799488586
801.072388,2.769445,0.150444,0.801072388
802.65625,2.768563,0.149894,0.80265625
804.23999,2.767687,0.149352,0.80423999
805.823608,2.766817,0.148817,0.805823608
807.407227,2.765953,0.14829,0.807407227
808.990784,2.765095,0.14777,0.808990784
810.574219,2.764243,0.147259,0.810574219
812.157593,2.763397,0.146754,0.812157593
813.740967,2.762558,0.146257,0.813740967
815.324219,2.761724,0.145768,0.815324219
816.907349,2.760896,0.145286,0.816907349
818.49054,2.760075,0.144811,0.81849054
820.073547,2.75926,0.144343,0.820073547
821.656555,2.758452,0.143883,0.821656555
823.239441,2.757649,0.14343,0.823239441
824.822266,2.756853,0.142983,0.824822266
826.404968,2.756064,0.142544,0.826404968
827.987671,2.75528,0.142112,0.827987671
829.570313,2.754504,0.141686,0.829570313
831.152832,2.753734,0.141267,0.831152832
832.735352,2.75297,0.140856,0.832735352
834.317688,2.752213,0.14045,0.834317688
835.900024,2.751463,0.140052,0.835900024
837.4823,2.75072,0.13966,0.8374823
839.064453,2.749983,0.139275,0.839064453
840.646606,2.749254,0.138896,0.840646606
842.228638,2.748531,0.138524,0.842228638
843.810547,2.747816,0.138158,0.843810547
845.392395,2.747108,0.137798,0.845392395
846.974243,2.746408,0.137445,0.846974243
848.555847,2.745714,0.137098,0.848555847
850.137512,2.745029,0.136758,0.850137512
851.719116,2.744352,0.136423,0.851719116
853.300598,2.743683,0.136094,0.853300598
854.882019,2.743023,0.135772,0.854882019
856.463379,2.742372,0.135455,0.856463379
858.044617,2.74173,0.135145,0.858044617
859.625793,2.7411,0.13484,0.859625793
861.206848,2.740483,0.134538,0.861206848
862.787903,2.739876,0.134236,0.862787903
864.368835,2.739278,0.133935,0.864368835
865.949707,2.738688,0.133634,0.865949707
867.530457,2.738107,0.133334,0.867530457
869.111145,2.737533,0.133035,0.869111145
870.691772,2.736965,0.132736,0.870691772
872.272339,2.736405,0.132438,0.872272339
873.852722,2.735851,0.132141,0.873852722
875.433228,2.735304,0.131844,0.875433228
877.013489,2.734762,0.131548,0.877013489
878.593628,2.734227,0.131252,0.878593628
880.173828,2.733697,0.130957,0.880173828
881.753784,2.733173,0.130663,0.881753784
883.333801,2.732655,0.13037,0.883333801
884.913696,2.732141,0.130077,0.884913696
886.493469,2.731633,0.129785,0.886493469
888.073242,2.73113,0.129494,0.888073242
889.652832,2.730632,0.129203,0.889652832
891.2323,2.730139,0.128914,0.8912323
892.811829,2.72965,0.128624,0.892811829
894.391235,2.729166,0.128336,0.894391235
895.97052,2.728686,0.128048,0.89597052
897.549683,2.728211,0.127761,0.897549683
899.128784,2.727741,0.127475,0.899128784
900.707825,2.727274,0.127189,0.900707825
902.286804,2.726812,0.126904,0.902286804
903.865601,2.726354,0.12662,0.903865601
905.444458,2.7259,0.126337,0.905444458
907.023071,2.72545,0.126054,0.907023071
908.601685,2.725004,0.125772,0.908601685
910.180176,2.724561,0.125491,0.910180176
911.758606,2.724123,0.12521,0.911758606
913.336914,2.723688,0.124931,0.913336914
914.915161,2.723257,0.124652,0.914915161
916.493347,2.722829,0.124373,0.916493347
918.071411,2.722405,0.124096,0.918071411
919.649292,2.721985,0.123819,0.919649292
921.227234,2.721567,0.123542,0.921227234
922.804993,2.721153,0.123267,0.922804993
924.38269,2.720743,0.122992,0.92438269
925.960327,2.720336,0.122718,0.925960327
927.537781,2.719932,0.122445,0.927537781
929.115234,2.719531,0.122172,0.929115234
930.692566,2.719133,0.1219,0.930692566
932.269836,2.718738,0.121629,0.932269836
933.846985,2.718347,0.121359,0.933846985
