nm,n,k,wl
699.582458,2.30136,0.200455,0.699582458
701.169983,2.301396,0.199358,0.701169983
702.757446,2.301431,0.198264,0.702757446
704.344849,2.301463,0.197173,0.704344849
705.932129,2.301494,0.196086,0.705932129
707.519409,2.301524,0.195002,0.707519409
709.106689,2.301552,0.193921,0.709106689
710.693909,2.301579,0.192844,0.710693909
712.281067,2.301604,0.19177,0.712281067
713.868103,2.301629,0.190699,0.713868103
715.4552,2.301652,0.189632,0.7154552
717.042175,2.301674,0.188569,0.717042175
718.629089,2.301695,0.18751,0.718629089
720.216003,2.301715,0.186454,0.720216003
721.802856,2.301735,0.185402,0.721802856
723.389648,2.301753,0.184354,0.723389648
724.976379,2.301771,0.18331,0.724976379
726.56311,2.301789,0.18227,0.72656311
728.149719,2.301806,0.181233,0.728149719
729.736267,2.301822,0.180201,0.729736267
731.322815,2.301838,0.179173,0.731322815
732.909302,2.301853,0.178149,0.732909302
734.495728,2.301869,0.177129,0.734495728
736.082092,2.301884,0.176113,0.736082092
737.668335,2.301898,0.175101,0.737668335
739.254639,2.301913,0.174094,0.739254639
740.84082,2.301928,0.17309,0.74084082
742.426941,2.301942,0.172092,0.742426941
744.013062,2.301956,0.171097,0.744013062
745.59906,2.301971,0.170107,0.74559906
747.185059,2.301986,0.169121,0.747185059
748.770996,2.302,0.168139,0.748770996
750.356812,2.302015,0.167162,0.750356812
751.942688,2.30203,0.16619,0.751942688
753.528442,2.302046,0.165222,0.753528442
755.114136,2.302061,0.164258,0.755114136
756.699707,2.302078,0.163299,0.756699707
758.285278,2.302094,0.162345,0.758285278
759.870789,2.302111,0.161395,0.759870789
761.456238,2.302128,0.160449,0.761456238
763.041626,2.302145,0.159508,0.763041626
764.627014,2.302164,0.158571,0.764627014
766.21228,2.302182,0.157639,0.76621228
767.797485,2.302201,0.156711,0.767797485
769.382629,2.30222,0.155788,0.769382629
770.967712,2.30224,0.154869,0.770967712
772.552734,2.30226,0.153954,0.772552734
774.137695,2.302281,0.153043,0.774137695
775.722595,2.302302,0.152136,0.775722595
777.307495,2.302324,0.151234,0.777307495
778.892212,2.302346,0.150336,0.778892212
780.476929,2.302369,0.149441,0.780476929
782.061646,2.302392,0.148551,0.782061646
783.646179,2.302416,0.147665,0.783646179
785.230713,2.30244,0.146783,0.785230713
786.815186,2.302464,0.145905,0.786815186
788.399597,2.30249,0.145031,0.788399597
789.983948,2.302515,0.14416,0.789983948
791.568237,2.302541,0.143294,0.791568237
793.152405,2.302568,0.142431,0.793152405
794.736511,2.302595,0.141573,0.794736511
796.320618,2.302623,0.140718,0.796320618
797.904663,2.302651,0.139866,0.797904663
799.488586,2.30268,0.139019,0.799488586
